224990, 7.4
224993, 10.6
225048, 7.2
225117, 4.6
225611, 5.7
226090, 4.7
226197, 7.3
226841, 5.3
226843, 6.4
226845, 6.3
226848, 6.7
226850, 5.7
227415, 4.8
227597, 4.5
228158, 7.0
228474, 5.3
228883, 5.6
228885, 4.7
229935, 5.0
229963, 8.0
230067, 4.6
230429, 7.9
230847, 5.8
